Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Fertilizer_Per_Ha,Pesticide_Per_Ha,Rainfall_Category,Decade,Production_Per_Rainfall,log_Area,log_Production,log_Fertilizer,log_Pesticide,log_Fertilizer_Per_Ha,log_Pesticide_Per_Ha,Crop_enc,Season_enc,State_enc,Rainfall_Category_enc
Niger Seed,1997,Rabi,West Bengal,50808100.0,38657300,1852.9,4835406877.0,15750511.0,0.698888889,95.16999999999813,0.3099999999999939,High,1990,20863.13345519826,17.743566368338897,17.47024621554637,22.299231114948057,16.572383430644052,4.566117458724371,0.27002713721305555,29,2,29,0
Niger Seed,1997,Whole Year,West Bengal,6512.0,3522,1852.9,619747.04,2018.72,0.40375,95.16999998538545,0.3099999999523956,High,1990,1.9008041438281589,8.781555458546402,8.167068178341237,13.337068287326886,7.610714166926075,4.566117458572425,0.27002713717672094,29,4,29,0
Other Kharif Pulses,1997,Kharif,West Bengal,1279.0,725,1852.9,121722.43,396.49,0.585,95.16999992559029,0.3099999997576231,High,1990,0.3912785361372559,7.154615356913663,6.587550014824796,11.709506783042071,5.985169776545233,4.56611745795066,0.27002713702803965,34,1,29,0
Ragi,1997,Autumn,West Bengal,12607.0,15330,1852.9,1199808.19,3908.17,0.986,95.16999999245101,0.3099999999754105,High,1990,8.2735171848057,9.44208681209766,9.637632201310455,13.99767309378173,8.271080354230794,4.566117458645894,0.2700271371942896,39,0,29,0
Rapeseed &Mustard,1997,Whole Year,West Bengal,327123.0,250950,1852.9,31132295.91,101408.13,0.718333333,95.16999999970906,0.30999999999905237,High,1990,135.43634295675085,12.698094582892352,12.433012979932682,17.25375632414815,11.526918405533644,4.566117458721365,0.2700271372123368,40,4,29,0
Rice,1997,Autumn,West Bengal,423121.0,751970,1852.9,40268425.57,131167.51,1.837222222,95.16999999977507,0.30999999999926736,High,1990,405.8340976815618,12.955415832520144,13.530453038358585,17.5110782600504,11.784238111439954,4.566117458722052,0.27002713721250093,41,0,29,0
Rice,1997,Summer,West Bengal,1206829.0,3569520,1852.9,114853915.9,374116.99,2.843888889,95.16999997506261,0.3099999999997431,High,1990,1926.4504280174588,14.003507645089648,15.087941971084263,18.559171591001945,12.832326507926336,4.566117458465085,0.27002713721286403,41,3,29,0
Rice,1997,Winter,West Bengal,4270328.0,8915100,1852.9,406407115.8,1323801.68,1.985555556,95.17000000934468,0.3099999999999274,High,1990,4811.43072761,15.267201431417,16.003257138435618,19.82286596588624,14.096018971139907,4.566117458821559,0.27002713721300475,41,5,29,0
Safflower,1997,Whole Year,West Bengal,10800.0,3000,1852.9,1027836.0,3348.0,0.2975,95.16999999118796,0.3099999999712963,High,1990,1.6190835978093345,9.287394001418473,8.006700845440367,13.842967152113948,8.116417072794205,4.56611745863276,0.27002713719114896,42,4,29,0
Sannhamp,1997,Whole Year,West Bengal,2015.0,9073,1852.9,191767.55,624.65,4.598571429,95.16999995276922,0.30999999984615384,High,1990,4.896648494308031,7.60887062919126,9.113168460223909,12.164044455098026,6.4387911093110635,4.566117458233273,0.2700271370956204,43,4,29,0
Sesamum,1997,Whole Year,West Bengal,127913.0,88943,1852.9,12173480.21,39653.03,0.649444444,95.16999999925599,0.3099999999975765,High,1990,48.00205081331855,11.759113442092596,11.395762237193251,16.31477047253951,10.587947861242329,4.566117458716654,0.2700271372112102,44,4,29,0
Small Millets,1997,Whole Year,West Bengal,5046.0,3222,1852.9,480227.82,1564.26,0.626666667,95.16999998113951,0.3099999999385652,High,1990,1.7388957840472254,8.526549286340263,8.078067881815437,13.082017977628087,7.355807223360801,4.566117458528274,0.2700271371661634,45,4,29,0
Soyabean,1997,Kharif,West Bengal,1555.0,1172,1852.9,147989.35,482.05,1.196666667,95.16999993879743,0.3099999998006431,High,1990,0.6325219922108467,7.349873704738337,7.067319848653476,11.90490234791776,6.180120167963518,4.566117458087991,0.27002713706087933,46,1,29,0
Sunflower,1997,Whole Year,West Bengal,278.0,1,1852.9,26457.26,86.18,0.0,95.16999965766186,0.3099999988848921,High,1990,0.0005396945326031115,5.631211781821365,0.6931471805599453,10.183323675869499,4.467974946810247,4.5661174551646715,0.2700271363618328,48,4,29,0
Turmeric,1997,Whole Year,West Bengal,12481.0,23556,1852.9,1187816.77,3869.11,1.661111111,95.16999999237481,0.30999999997516225,High,1990,12.713044409998895,9.432042885493988,10.067178295192607,13.98762837488304,8.26103820939249,4.566117458645102,0.2700271371941001,52,4,29,0
Urad,1997,Kharif,West Bengal,69271.0,44480,1852.9,6592521.07,21474.01,1.825,95.16999999862614,0.30999999999552486,High,1990,24.005612810186403,11.145796063127637,10.702817410686135,15.701446544947624,9.974645212510088,4.566117458710105,0.270027137209644,53,1,29,0
Urad,1997,Rabi,West Bengal,16694.0,10553,1852.9,1588767.98,5175.14,0.628333333,95.16999999429915,0.30999999998143046,High,1990,5.695396402560636,9.722864552377755,9.264260213965613,14.278470047913261,8.551814883728396,4.566117458665111,0.27002713719888494,53,2,29,0
Wheat,1997,Rabi,West Bengal,367374.0,810480,1852.9,34962983.58,113885.94,1.886666667,95.16999999974094,0.3099999999991562,High,1990,437.4116247841698,12.814138403721218,13.605383177563537,17.369800476389152,11.642961480876888,4.566117458721696,0.270027137212416,54,2,29,0
Arecanut,1998,Kharif,Puducherry,66.0,23,1434.5875,6520.8,19.14,0.35,98.79999850303034,0.2899999956060607,Medium,1990,0.016032483193926837,4.204692619390966,3.1780538303479458,8.782905690439021,3.0027078872904163,4.603168168317723,0.2546422149674263,0,1,21,2
Bajra,1998,Kharif,Puducherry,149.0,324,1434.5875,14721.2,43.21,2.17,98.79999933691276,0.2899999980536913,Medium,1990,0.22584889368836064,5.0106352940962555,5.783825182329737,9.597111837637094,3.788951007838152,4.6031681766732575,0.2546422168648143,2,1,21,2
Black Pepper,1998,Kharif,Puducherry,12.0,7,1434.5875,1185.6,3.48,0.58,98.79999176666735,0.28999997583333537,Medium,1990,0.004879451406847298,2.5649493574615367,2.0794415416798357,7.078847353824543,1.4996230464268938,4.603168100819092,0.254642199639732,5,1,21,2
Coriander,1998,Kharif,Puducherry,2.0,1,1434.5875,197.6,0.58,0.5,98.79995060002469,0.28999985500007247,Medium,1990,0.0006970644866924711,1.0986122886681098,0.6931471805599453,5.291292751611072,0.4574248470388754,4.603167688327563,0.25464210597052983,10,1,21,2
Cotton(Lint),1998,Summer,Puducherry,453.0,372,1434.5875,44756.4,131.37,0.84,98.79999978189846,0.2899999993598234,Medium,1990,0.25930798904959923,6.118097198041348,5.921578419643816,10.709012073160517,4.885601031725679,4.603168181132032,0.25464221787731983,11,3,21,2
Dry Chillies,1998,Kharif,Puducherry,8.0,23,1434.5875,790.4,2.32,2.75,98.79998765000155,0.28999996375000453,Medium,1990,0.016032483193926837,2.1972245773362196,3.1780538303479458,6.673803528951324,1.199964782928397,4.603168059569931,0.25464219027280866,13,1,21,2
Groundnut,1998,Rabi,Puducherry,1046.0,2062,1434.5875,103344.8,303.34,1.54,98.79999990554492,0.2899999997227533,Medium,1990,1.4373469715598755,6.953684210870537,7.631916513071252,11.545835925677467,5.718145497491968,4.6031681823709745,0.25464221815866084,17,2,21,2
Ragi,1998,Kharif,Puducherry,112.0,366,1434.5875,11065.6,32.48,3.27,98.79999911785715,0.2899999974107143,Medium,1990,0.2551256021294444,4.727387818712341,5.905361848054571,9.31168684212194,3.5109482456212744,4.603168174478312,0.2546422163663825,39,1,21,2
Rice,1998,Kharif,Puducherry,4945.0,11518,1434.5875,488566.0,1434.05,2.46,98.79999998002022,0.2899999999413549,Medium,1990,8.028788757723882,8.506334448081361,9.351753124926507,13.099231895614908,7.268954970792286,4.60316818311722,0.2546422183281194,41,1,21,2
Rice,1998,Rabi,Puducherry,13961.0,30220,1434.5875,1379346.8,4048.69,2.555,98.79999999292315,0.2899999999792278,Medium,1990,21.065288787846477,9.544094632530348,10.316292325947678,14.137121336723046,8.306395613961127,4.603168183246508,0.2546422183574783,41,2,21,2
Rice,1998,Summer,Puducherry,5716.0,14863,1434.5875,564740.8,1657.64,2.55,98.79999998271519,0.28999999994926523,Medium,1990,10.360469465710198,8.651199471263972,9.606697461053619,13.244123914525856,7.413753268451249,4.6031681831442235,0.25464221833425144,41,3,21,2
Sesamum,1998,Kharif,Puducherry,147.0,120,1434.5875,14523.6,42.63,0.806666667,98.79999932789117,0.28999999802721094,Medium,1990,0.08364773840309653,4.997212273764115,4.795790545596741,9.58359904261458,3.775744987135518,4.6031681765828605,0.2546422168442869,44,1,21,2
Small Millets,1998,Kharif,Puducherry,4.0,3,1434.5875,395.2,1.16,0.75,98.79997530000617,0.2899999275000181,Medium,1990,0.002091193460077413,1.6094379124341003,1.3862943611198906,5.981919134264451,0.7701082216960736,4.6031679358224595,0.25464216217204283,45,1,21,2
Arecanut,1998,Whole Year,Assam,74457.0,55355,2354.4,7356351.6,21592.53,0.784347826,98.79999999867306,0.28999999999610515,Very High,1990,23.51129798525684,11.217990487006878,10.92154033334582,15.811074797217165,9.980149011765041,4.603168183304122,0.2546422183705615,0,4,2,3
Arhar/Tur,1998,Kharif,Assam,7657.0,5389,2354.4,756511.6,2220.53,0.709130435,98.79999998709677,0.28999999996212616,Very High,1990,2.2889058773832374,8.943506132037239,8.592300663903043,13.536474467722869,7.705951426673706,4.603168183188127,0.2546422183442212,1,1,2,3
Castor Seed,1998,Kharif,Assam,1728.0,708,2354.4,170726.4,501.12,0.411428571,98.79999994282406,0.2899999998321759,Very High,1990,0.30071355746656747,7.455298485683291,6.5638555265321274,12.047823411425606,6.218839134950008,4.603168182744513,0.25464221824348454,8,1,2,3
Cotton(Lint),1998,Kharif,Assam,1652.0,751,2354.4,163217.6,479.08,0.399130435,98.7999999401937,0.2899999998244552,Very High,1990,0.31897723397936745,7.410347097821024,6.62273632394984,12.002845685606225,6.173952756681257,4.603168182718157,0.2546422182374995,11,1,2,3
Dry Chillies,1998,Whole Year,Assam,14724.0,9690,2354.4,1454731.2,4269.96,0.636956522,98.79999999328986,0.28999999998030423,Very High,1990,4.115698265326326,9.597302008519787,9.17895289873455,14.190332386664714,8.359593905309435,4.603168183250182,0.2546422183583127,13,4,2,3
Gram,1998,Rabi,Assam,3002.0,1503,2354.4,296597.6,870.58,0.460454545,98.79999996708861,0.28999999990339775,Very High,1990,0.6383792046218233,8.00736706798333,7.315883504509785,12.600134988512995,6.77030765650155,4.603168182987645,0.25464221829869527,16,2,2,3
Linseed,1998,Rabi,Assam,10222.0,5212,2354.4,1009933.6,2964.38,0.480909091,98.79999999033457,0.28999999997162984,Very High,1990,2.2137274880165956,9.232395362757014,8.558910784768106,13.825396134245663,7.994760465108494,4.60316818322057,0.2546422183515884,23,2,2,3
Maize,1998,Kharif,Assam,19810.0,13965,2354.4,1957228.0,5744.9,0.608695652,98.79999999501261,0.2899999999853609,Very High,1990,5.931447500029117,9.893992617974327,9.54438108340598,14.487040255372966,8.656241835976726,4.603168183267444,0.2546422183622326,24,1,2,3
Mesta,1998,Kharif,Assam,5260.0,25623,2354.4,519688.0,1525.4,4.9105,98.79999998121673,0.2899999999448669,Very High,1990,10.883027518313359,8.568076401730806,10.151284691288994,13.160985834715188,7.330667300694022,4.603168183129209,0.25464221833084194,26,1,2,3
Niger Seed,1998,Kharif,Assam,8753.0,4478,2354.4,864796.4,2538.37,0.520555556,98.79999998871244,0.2899999999668685,Very High,1990,1.9019707773097303,9.07726601775084,8.4071550862073,13.67025053882713,7.839671297751621,4.603168183204317,0.2546422183478974,29,1,2,3
Onion,1998,Whole Year,Assam,8083.0,18341,2354.4,798600.4,2344.07,2.340434783,98.79999998777681,0.28999999996412223,Very High,1990,7.790095137703833,8.997642078523512,9.81694879111889,13.59061722667759,7.760070531181124,4.603168183194941,0.2546422183457685,31,4,2,3
Other  Rabi Pulses,1998,Rabi,Assam,116141.0,62330,2354.4,11474730.8,33680.89,0.50826087,98.79999999914932,0.28999999999750303,Very High,1990,26.473836210298234,11.6625688593736,11.040214173312895,16.25565794108872,10.424715583171347,4.603168183308894,0.25464221837164513,32,2,2,3
Potato,1998,Whole Year,Assam,76958.0,611077,2354.4,7603450.4,22317.82,7.230434783,98.7999999987162,0.2899999999962317,Very High,1990,259.54680587005316,11.251028091492175,13.322979889580411,15.84411283374897,10.013185547714205,4.603168183304555,0.2546422183706596,38,4,2,3
Rapeseed &Mustard,1998,Rabi,Assam,288829.0,135631,2354.4,28536305.2,83760.41,0.473478261,98.79999999965793,0.28999999999899595,Very High,1990,57.607458351339,12.573593558722195,11.817700614848187,17.166687736268873,11.335727679213619,4.603168183313991,0.25464221837280243,40,2,2,3
Rice,1998,Autumn,Assam,594979.0,520605,2354.4,58783925.2,172543.91,1.055652174,98.79999999983394,0.2899999999995126,Very High,1990,221.12003048712197,13.296283070517443,13.16274879663946,17.889379011552542,12.058412829395024,4.603168183315755,0.2546422183732029,41,0,2,3
Rice,1998,Summer,Assam,223913.0,446114,2354.4,22122604.4,64934.77,1.685217391,98.79999999955875,0.28999999999870485,Very High,1990,189.48097171700604,12.319017328546305,13.008332045298872,16.912110512492447,11.081153906485742,4.603168183312997,0.2546422183725768,41,3,2,3
Rice,1998,Winter,Assam,1635230.0,2288114,2354.4,161560724.0,474216.7,1.395652174,98.79999999993959,0.2899999999998227,Very High,1990,971.8459051257876,14.30729463673746,14.643238892456484,18.900391636146324,13.069421777939619,4.6031681833168125,0.2546422183734433,41,5,2,3
Sesamum,1998,Kharif,Assam,15940.0,8210,2354.4,1574872.0,4622.6,0.485217391,98.79999999380175,0.2899999999818068,Very High,1990,3.4870880039555354,9.676649685633647,9.01322999770879,14.269685192070066,8.438928901420113,4.6031681832553115,0.2546422183594775,44,1,2,3
Small Millets,1998,Kharif,Assam,10547.0,5450,2354.4,1042043.6,3058.63,0.521363636,98.7999999906324,0.28999999997250403,Very High,1990,2.314814813831628,9.263691547473178,8.603554357064281,13.85669530268272,8.026049272602934,4.603168183223555,0.254642218352266,45,1,2,3
Sweet Potato,1998,Whole Year,Assam,9433.0,32437,2354.4,931980.4,2735.57,3.435652174,98.79999998952613,0.28999999996925685,Very High,1990,13.777183140597527,9.152075463844207,10.387085854047635,13.745068136387038,7.9144605903773995,4.603168183212469,0.2546422183497489,49,4,2,3
Tapioca,1998,Whole Year,Assam,2798.0,13261,2354.4,276442.4,811.42,4.445217391,98.79999996468908,0.28999999989635455,Very High,1990,5.632432889214903,7.937017489515454,9.492658081928813,12.529761377362803,6.700017447817776,4.603168182963602,0.25464221829323547,50,4,2,3
Tobacco,1998,Whole Year,Assam,1465.0,732,2354.4,144742.0,424.85,0.569545455,98.79999993255971,0.28999999980204777,Very High,1990,0.31090723738068843,7.290292882446597,6.597145701886651,11.882715035025827,6.05408717158709,4.603168182641664,0.2546422182201294,51,4,2,3
Turmeric,1998,Whole Year,Assam,10729.0,7416,2354.4,1060025.2,3111.41,0.666956522,98.7999999907913,0.28999999997297043,Very High,1990,3.1498470934633676,9.280798835624744,8.911529941736559,13.873804182763923,8.043152624692247,4.603168183225147,0.25464221835262757,52,4,2,3
Wheat,1998,Rabi,Assam,89591.0,90509,2354.4,8851590.8,25981.39,0.999545455,98.79999999889722,0.28999999999676307,Very High,1990,38.442490639465476,11.40302130926253,11.413215620821216,15.99610786521723,10.165174279834833,4.6031681833063685,0.2546422183710715,54,2,2,3
Arecanut,1998,Whole Year,Goa,1500.0,1820,2964.9,148200.0,435.0,1.21,98.79999993413333,0.28999999980666663,Very High,1990,0.6138486962076803,7.313886831633462,7.507141079727608,11.906324739459684,6.077642243349034,4.6031681826574316,0.2546422182237099,0,4,6,3
Banana,1998,Whole Year,Goa,1900.0,14400,2964.9,187720.0,551.0,7.58,98.79999994799999,0.2899999998473684,Very High,1990,4.856824849115712,7.550135342488429,9.575052927597383,12.142712096977055,6.313548046277095,4.603168182796376,0.2546422182552617,3,4,6,3
Black Pepper,1998,Whole Year,Goa,250.0,70,2964.9,24700.0,72.5,0.28,98.7999996048,0.28999999884,Very High,1990,0.023609565238756933,5.5254529391317835,4.2626798770413155,10.114599007626499,4.297285406218791,4.603168179357499,0.25464221747435595,5,4,6,3
Cashewnut,1998,Whole Year,Goa,52875.0,15000,2964.9,5224050.0,15333.75,0.28,98.79999999813144,0.28999999999451537,Very High,1990,5.059192551162201,10.87570482869929,9.61587214452889,15.468783712524747,9.637876773839656,4.6031681832986955,0.2546422183693291,7,4,6,3
Groundnut,1998,Kharif,Goa,350.0,412,2964.9,34580.0,101.5,1.18,98.79999971771429,0.2899999991714286,Very High,1990,0.1389591554052551,5.860786223465865,6.023447592961033,10.451059677269122,4.629862798578463,4.603168180488904,0.2546422177312773,17,1,6,3
Groundnut,1998,Rabi,Goa,1048.0,2124,2964.9,103542.4,303.92,2.03,98.79999990572517,0.28999999972328244,Very High,1990,0.7163816652445676,6.955592608396297,7.661527081358517,11.547746127467457,5.720049447120073,4.603168182372781,0.254642218159071,17,2,6,3
Other  Rabi Pulses,1998,Rabi,Goa,8671.0,9220,2964.9,856694.8,2514.59,1.06,98.7999999886057,0.2899999999665552,Very High,1990,3.109717021447699,9.067854723679428,9.129238770539141,13.660838175407143,7.830262647466663,4.603168183203247,0.2546422183476545,32,2,6,3
Other Kharif Pulses,1998,Kharif,Goa,1200.0,324,2964.9,118560.0,348.0,0.27,98.79999991766665,0.2899999997583333,Very High,1990,0.10927855910510352,7.0909098220799835,5.783825182329737,11.68318287504225,5.855071922202427,4.603168182492435,0.2546422181862422,34,1,6,3
Ragi,1998,Kharif,Goa,2500.0,2476,2964.9,247000.0,725.0,0.99,98.79999996048001,0.289999999884,Very High,1990,0.8351040504451739,7.824445930877619,7.814803429489359,12.417147664184915,6.587550014824796,4.603168182921427,0.2546422182836583,39,1,6,3
Rice,1998,Kharif,Goa,41000.0,104249,2964.9,4050800.0,11890.0,2.54,98.79999999759025,0.2899999999929268,Very High,1990,35.16105095107388,10.62135173563291,11.554547139661048,15.214425197305053,9.38353709043758,4.603168183293272,0.25464221836809764,41,1,6,3
Rice,1998,Rabi,Goa,15439.0,46925,2964.9,1525373.2,4477.31,3.04,98.79999999360062,0.2899999999812164,Very High,1990,15.826840697552417,9.644716823578767,10.756327171829666,14.237750314972805,8.40700102209623,4.603168183253296,0.2546422183590198,41,2,6,3
Arecanut,1998,Whole Year,Karnataka,98047.0,648365,1260.8,9687043.6,28433.63,6.232,98.79999999899232,0.2899999999970423,Medium,1990,514.2488891860336,11.493212433660208,13.382210630701374,16.08629994250652,10.255363047523307,4.6031681833073215,0.2546422183712879,0,4,12,2
Arhar/Tur,1998,Kharif,Karnataka,475396.0,221453,1260.8,46969124.8,137864.84,0.400833333,98.79999999979216,0.28999999999938997,Medium,1990,175.64482854089084,13.07190552341293,12.307970171956333,17.665001045950053,11.834036317358741,4.6031681833153355,0.25464221837310785,1,1,12,2
Bajra,1998,Kharif,Karnataka,415816.0,282231,1260.8,41082620.8,120586.64,0.601764706,98.79999999976239,0.2899999999993026,Medium,1990,223.85072951788487,12.938000538611163,12.550484706727644,17.531095762799207,11.700132070460825,4.603168183315037,0.25464221837304013,2,1,12,2
